Transaction_ID,Transaction_Date,Transaction_Amount,Category,Customer_Age,Account_Balance,Fraud_Flag
8be15610-b234-4948-a4f2-ae4cf016716b,2024-02-25 3:38:43,3830.77,Clothing,56,19152.11,No
52ce55e3-69df-45c7-a4a0-053f22a37556,2023-02-19 14:22:32,2750.88,Healthcare,29,7502.38,No
74246baa-2dca-4c82-8660-a3e9736d417c,2024-10-21 22:58:53,570.49,Savings,34,4393.44,No
e552d0a8-b66f-4507-a588-b999971eea39,2024-07-01 7:40:42,575.46,Savings,35,8219.14,Yes
171603b1-7466-4e6f-a1ee-b1f133b1d0dc,2023-04-20 6:01:12,3876.69,Transport,56,5290,Yes
a6091ad0-b114-44aa-92f6-9081400564b8,2023-07-13 21:39:43,4117.3,Utilities,63,18434.43,No
29fb832c-cbe6-4571-b622-e18ee83bcc84,2024-10-16 15:15:46,1837.47,Shopping,58,4163.35,No
17584f23-1fa0-4802-bbb7-1494b7e767d4,2023-07-29 2:15:02,4113.94,Travel,29,17221.02,No
a25291f3-730b-4657-b4cb-46131d39e9c2,2024-11-07 8:06:06,212.84,Fitness,51,15589.44,Yes
b5103e9c-8618-440d-95d6-a6585ce9dbbc,2023-05-04 18:43:59,3596.31,Food,46,15282.88,No
f9a62522-ca83-4709-ba14-675762538cdf,2024-01-26 16:25:36,2734.03,Shopping,53,18584.41,Yes
28ef2f46-f323-423e-9cb0-c90c82fc9294,2024-02-29 22:02:38,4948.93,Housing,49,8525.36,Yes
0b3d6dc9-616f-460a-8ce3-77d760f11528,2023-02-01 17:40:45,516.57,Entertainment,40,3321.48,No
55cf37ba-e989-45f2-abbf-1e35c4acb57d,2024-05-07 19:35:50,4151.2,Electronics,58,10761.03,Yes
dcd81a8b-a8d6-4af6-9f0d-def190c40e45,2023-04-19 22:41:48,3757.97,Healthcare,47,8568.78,No
2504fd28-de6a-4459-a980-f6ff266c47fb,2023-03-29 22:07:21,1492.06,Food,21,13367.5,Yes
0d22af35-b648-4e8a-84e7-75b92dca365a,2024-12-13 3:31:21,4996.57,Travel,58,1013.97,No
baebe15d-4f3c-4771-8edd-2a2a6b69b4ae,2024-04-06 1:06:59,2251.41,Shopping,32,8041.9,Yes
49ed856e-723d-4acd-b601-e005c4c4f69f,2024-10-05 14:38:42,1746.14,Fitness,59,9666.9,No
e606d7c2-1e18-446d-ae42-1840a05f36c8,2023-04-15 19:40:06,4084.56,Grocery,19,19914.08,No
00e78824-33ee-46e7-b5de-feba21aea39b,2024-11-13 12:55:11,2198.15,Shopping,67,7062.93,Yes
03200c4e-40cb-4188-83f0-fac39f601d17,2023-09-09 19:42:32,4969.82,Shopping,27,7178.96,Yes
7fa70485-dafc-4805-bf64-85de75699aef,2024-02-22 10:56:15,3879.28,Shopping,55,15714.77,Yes
9ba4d5a6-0178-4e26-8eb5-57ac8b22e445,2024-03-26 10:57:31,1188.55,Travel,30,14726.76,Yes
37850b5c-3ce5-488c-be53-d702e1f8d192,2023-06-16 13:28:18,4054.46,Electronics,19,15092.74,Yes
74283491-79c8-42cb-a8d3-110e96bfae6e,2024-01-16 0:22:27,2941.68,Clothing,25,6610.17,No
99e95433-1453-417e-b11e-be6f68ffae17,2024-02-04 10:37:24,1756.4,Shopping,24,2099.62,Yes
e1d5c0dc-3ea5-45a9-81ae-c50599a04abb,2024-10-30 6:38:53,3555.22,Entertainment,64,159.81,Yes
a0ee404f-9ea8-4cb1-8732-68c98c1e9464,2024-10-14 17:38:10,3165.69,Food,27,18874.49,Yes
3527bcee-d343-4f88-91f3-79b18ebb8208,2023-06-28 15:56:43,834.08,Healthcare,39,15168.57,Yes
0e18ab96-25f4-4dd6-af51-ac6e0c85f154,2024-10-11 17:25:19,700.48,Shopping,58,13414.87,Yes
253741e4-0966-4d08-9959-5d27a73d2746,2024-12-01 4:17:05,1037.07,Food,18,8894.18,Yes
93fde248-aac0-4912-884d-7822da948e70,2023-10-19 2:12:58,1038.68,Fitness,22,18014.04,No
54c3b22e-4c66-4a4d-9a70-ea8ad6881d3e,2024-11-08 13:39:52,301.49,Savings,59,2703.69,No
1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,2024-11-14 10:05:29,1757.32,Travel,50,19546.69,No
294d43ed-2da1-4fda-be65-6dcc6abdb05a,2023-12-16 23:48:44,1409.02,Fitness,43,5943.92,Yes
a9325ae1-9c70-40da-88cd-29c5ac0e1f71,2025-01-01 8:02:19,2696.15,Travel,58,3658.83,No
92811c92-984f-4323-b329-2925b107094e,2025-01-03 23:57:51,1621.65,Education,20,13800.07,No
f75efed8-2d6b-4953-8fea-d84ec98cfd48,2024-07-16 17:36:55,3521.75,Housing,49,16081.1,Yes
5c3552b3-9437-4280-bfd4-67e77491050c,2024-02-11 6:20:16,1450.22,Housing,35,10710.55,No
c4bd338e-17d7-4fc0-892c-d030ee757637,2023-03-17 2:21:48,1340.38,Savings,28,12335.52,Yes
e5c482ff-5e5a-40c1-92a4-73f94c9e903a,2024-05-20 10:25:51,4290.79,Shopping,54,10093.65,No
c2294116-1152-4a73-91fc-dedd61022b56,2024-12-03 20:44:24,4927.51,Education,66,1387.37,No
109efb40-8ceb-4c57-97e3-23cf6d651847,2023-09-07 3:24:27,3398.1,Entertainment,19,12600.83,No
1f3cea1d-2271-47ca-b887-73ed4af715b7,2024-05-04 23:48:41,480.65,Fitness,43,18247.71,No
54470290-4640-4b2a-9c02-28afb1d29457,2024-10-02 14:23:37,4814.05,Housing,60,16137.89,Yes
35b86d0a-864f-46dd-a9ec-09d586eced99,2024-06-09 1:53:19,3929.53,Savings,59,10619.11,No
0ee52f63-9caf-4df1-b584-5d71b221e1c5,2023-10-11 19:10:09,4594.25,Education,56,3109.85,Yes
fab6ad91-bacf-4cfc-9245-1cc41bfb3b3d,2025-01-16 3:51:40,4962.47,Electronics,40,6917.98,Yes
16718639-fcb8-4f9e-8769-0baaa104bdce,2023-10-10 6:14:46,4335.9,Savings,27,10126.63,No
9ad2bb72-b04b-4584-b95c-ec2d7bd15655,2023-12-03 6:41:13,638.81,Education,29,15145.83,No
b4f136fc-fc7c-4e71-89c6-7b51ef13864b,2024-03-23 0:40:59,4331.06,Grocery,28,15705.32,No
d90949aa-9bdd-4d7a-ad53-628b49851b79,2023-06-12 9:06:39,1252.14,Healthcare,32,12622.74,Yes
933c8d00-8680-4a0b-8279-1490510564f9,2023-03-24 2:44:24,3558.42,Grocery,30,1024.65,No
ed56c714-5a96-41f5-9f8c-eda5feb9ea24,2024-08-08 9:44:23,4143.27,Clothing,44,523.48,Yes
7f13de67-9008-4dc9-9d42-1bae2134e15b,2024-08-22 9:04:42,3808.56,Utilities,56,5833.79,Yes
7f6bf62c-a1c1-4b96-baab-d9f2850b7073,2023-01-21 21:04:21,3382.79,Clothing,31,2371.41,No
e237c877-2e0e-4673-8ed7-cd177e14c595,2023-12-07 6:08:48,2449.85,Clothing,70,15880.12,No
4a5d6cea-b565-464e-bb93-a53f9c02040d,2024-05-08 10:24:48,2889.24,Healthcare,25,1804.38,Yes
1e42d2b8-0067-4b62-b18c-d979fab0a15d,2023-03-02 16:01:46,1347.24,Education,58,1279.42,No
cbf6aa23-a01e-41f5-b702-beba0623ffbf,2024-03-12 8:38:12,2074.05,Utilities,53,9391.61,No
3513a238-d91b-4a04-bcca-ba381e30614f,2024-03-16 23:51:32,2262.7,Utilities,19,19004.62,Yes
6a25542e-ffbd-4cdd-9d84-d303ccb03fc5,2023-09-10 3:41:49,3169.97,Shopping,42,15278.24,No
5982aa44-5573-48cf-8ba5-605069fe99a9,2024-12-08 23:44:36,4401.22,Utilities,28,11639.09,No
365bc763-a333-4ea8-8e58-de208f7763e0,2024-10-15 8:58:54,470.01,Housing,20,2427.16,Yes
b0a4f557-3381-401f-a3ff-8fd202e460aa,2023-02-10 11:15:06,2580.49,Utilities,18,7641.6,Yes
115db44f-ca4a-40bc-8121-81a34818b004,2023-06-24 9:05:31,1394.74,Transport,68,10507.64,No
8ccc617e-81b6-4951-8cdf-697f4eca2e96,2024-03-18 19:29:46,4682,Grocery,49,2465.76,No
1d2467e2-0191-419d-845c-3fbb52ecac27,2024-02-09 10:37:05,1848.51,Entertainment,58,15353.88,Yes
65637d1f-5763-4902-9552-0712af92ef22,2023-09-26 0:40:23,4751.52,Utilities,30,16460.54,Yes
f5c9f459-9db1-4d5e-91a4-d796b9720eec,2023-07-01 19:52:59,1639.81,Fitness,19,1811.21,Yes
31ab0158-2cf6-473b-9500-c14707743c94,2024-06-30 7:46:21,17.35,Fitness,26,12740.72,Yes
ec1a86d3-5683-4783-9575-9337549c9eb9,2023-10-30 0:23:00,3871.81,Grocery,69,12630.76,Yes
7978dc84-ea89-4979-baa6-d6eaac273009,2024-11-03 22:26:12,3664.96,Shopping,34,19387.22,Yes
22c0c475-a549-46d0-891a-5875cc18dd0e,2024-04-08 5:08:33,3656.01,Clothing,68,1877.72,No
75eb0e8f-a090-460d-a7c7-655a7b434a72,2023-11-11 3:37:52,2294.95,Housing,29,12993.28,No
e55b93ad-8976-4471-9d7f-57d1e45def26,2023-11-10 3:08:39,3322.4,Savings,42,431.25,No
d06d3943-c8b3-415e-b664-704355c9bf0f,2023-05-19 11:56:38,1794.32,Entertainment,59,5582.3,Yes
0e5779ec-be1a-470f-ad83-a4c869f8d3e4,2023-06-21 23:45:47,321.34,Transport,63,13304.94,Yes
90a014ab-4ca1-4abd-8565-0e0bd5c97d5d,2024-07-01 16:23:00,2674.45,Clothing,45,7190.25,Yes
8e2017e1-50c4-4b4b-ad9e-5c1eb9974024,2023-09-23 5:54:54,1093.06,Housing,26,937.63,Yes
93d054e4-3550-407e-84ca-bb38892fca69,2023-09-15 7:45:28,2151.07,Grocery,34,17446.46,No
ea8b31f5-ccae-48fe-94eb-8e20af7c7d2b,2023-11-17 23:41:50,1063.2,Travel,62,6306.6,No
10f35676-5a85-4cd8-8bb8-6be0e355e636,2024-01-02 8:15:29,1346.34,Housing,69,11084.72,Yes
d73aae7b-47cc-4a66-a638-d8bef83893a2,2024-08-26 8:23:04,4142.58,Utilities,54,774.94,Yes
600fc79c-fbce-4087-96d2-b14d07faf6f7,2024-11-05 6:46:29,1692.09,Transport,46,12850.36,No
2a7cf9e9-d7a7-47b1-88c6-2063a06303ca,2024-09-27 19:21:27,2891.78,Clothing,41,11784.5,Yes
2ff8107a-63ba-4d86-9b0e-70ad922bda48,2024-05-11 1:33:19,2832.88,Fitness,33,2689.45,Yes
c847b130-dd56-430e-9de9-87a2985e7e89,2023-10-25 0:14:21,2429.26,Savings,48,9603.4,Yes
db9a0eb7-b48c-431b-8eeb-87ffc064f074,2024-10-05 3:57:02,1721.98,Shopping,68,8182.14,No
4580dac2-0818-4965-b5b8-135150830841,2023-07-10 5:23:16,3414.35,Grocery,65,17847.54,Yes
e0864418-7f3e-459b-9638-613769f35b2d,2024-09-10 10:04:39,246.8,Utilities,58,12497.11,No
d4575305-73b0-420d-9f20-19ea3cd61f5e,2024-03-15 16:10:53,502.38,Grocery,36,839.04,No
866cfb2b-3754-416f-8d79-132cf362d408,2023-06-28 10:13:20,3920.53,Grocery,19,13051.27,No
5fcc997d-1cbb-404b-accd-a2af4d64bb63,2023-12-29 16:08:56,2300.61,Electronics,62,6272.36,Yes
33bcb8a9-c71d-4564-8992-b886c8f216c1,2024-02-11 23:35:12,625.56,Housing,69,15813.7,No
8188de48-719b-4dd6-97b4-e75be9d18ec2,2024-04-26 9:46:16,4288.97,Fitness,38,12513.92,No
e7ab2ef7-7b8f-409a-8c8c-eba90662200c,2023-05-02 7:48:09,2209.22,Shopping,49,6707.47,Yes
5711d5fd-30b1-467b-a771-a42280038f26,2024-08-15 16:23:43,8.38,Travel,68,13017.57,Yes
dfb68a5f-bb81-41f0-bbc4-d138ec737598,2024-04-05 19:03:27,4790.37,Healthcare,62,14808.13,No
53cc6b95-c689-4836-8f73-ab1c860c7b68,2023-10-06 17:43:32,1015.58,Savings,23,17060.77,No
192703a7-df2e-47e7-84fc-bb8424aefbea,2024-01-24 0:44:55,3444.52,Fitness,69,13024.58,No
84222f58-f022-44af-bb76-4637d277ab64,2023-09-01 12:33:46,663.91,Food,59,10173.56,Yes
3487246c-21f9-4072-be22-eba1ad3d581e,2023-02-18 13:48:09,3251.74,Travel,66,910.33,No
6338fb29-7599-4b0a-895b-81d6b97d7617,2024-08-31 9:50:54,799.09,Savings,35,13587.14,No
1da76d69-85b8-44d4-9d64-3387b6b38fbc,2023-10-02 15:00:47,4663.96,Travel,37,15791.36,No
0b458c23-eead-490c-8f9c-78bf010d583f,2024-01-04 0:38:43,1373.73,Travel,43,7935.46,No
df3334c6-9823-4b06-991e-a7e6afe2a940,2024-04-17 13:20:20,3274.67,Savings,60,11292.21,Yes
e3a1af97-7785-4ddb-9552-7a3c164a9b18,2023-06-18 8:29:18,1255.69,Education,56,8128.65,Yes
c4246277-8544-44ab-9a64-f27d0bcfd0fc,2024-12-31 23:55:07,1862.36,Transport,41,9796.05,Yes
05c14422-4ffe-4dfd-bedc-acb7a8b331a0,2024-01-11 18:16:20,4519.48,Entertainment,44,17429.47,No
a38bbaa4-4fe8-48d8-822c-a6a893daf60d,2023-11-16 15:45:25,831.8,Food,61,6157.59,Yes
33579b27-5225-474a-b5b8-726ce462ff64,2024-10-17 23:21:00,1984.73,Housing,67,6571.63,Yes
88433a38-46d2-4109-895c-7ac8314aabdd,2025-01-18 5:14:18,1531.02,Travel,49,10248.74,No
abcec90f-70ec-441b-85d5-601651b3ccf5,2024-10-03 1:59:44,3498.71,Housing,34,14901.63,Yes
2851a8be-2639-4214-85cc-aa931e1e5d91,2023-01-25 3:38:30,1174.55,Electronics,21,9741.81,Yes
f5530567-03e7-4d21-9d4d-46d6460d113d,2024-10-02 13:44:36,3279.15,Food,64,10527.15,No
1a354475-8399-4ac5-8f43-a2509f795228,2023-05-15 17:14:22,3519.97,Utilities,42,4496.53,No
8ca33a54-59ae-4302-8ae3-297e34e24142,2024-03-30 15:30:16,10.43,Travel,52,7054.62,No
f17aa7a9-243d-416d-8563-abbe51883a26,2024-03-17 8:12:17,2386.65,Fitness,49,15668.72,Yes
92f71993-4884-4b5b-8dd3-214cb4508610,2023-11-07 11:13:50,667.84,Grocery,68,15478.56,No
4fb67094-123c-4911-abd8-ad4d3eacdb28,2023-11-02 16:26:49,1134.82,Entertainment,31,17436.44,No
8a6342ca-56b7-479e-a46a-0b429cfecbd8,2024-07-15 8:13:33,3401.51,Transport,41,13390.87,Yes
076c108d-214c-47b1-8cfc-64207192e443,2023-05-10 12:30:43,51.39,Electronics,59,5286.63,No
0ceaaf73-aced-4d55-a73e-2bc578822064,2024-04-22 20:15:14,3479.51,Utilities,37,12973.39,No
160beed4-0dc5-442e-a233-960a1b1e06c3,2024-09-04 7:13:21,4086.46,Transport,34,17452.16,Yes
b465c027-2dd1-445b-a454-a82a6d2cdbf9,2024-07-14 17:54:52,4940.83,Grocery,41,12290.23,No
a124fdb2-97be-4f31-a42a-a836989b68c0,2024-11-17 1:26:59,2114.46,Healthcare,32,16613.06,No
7222534d-b309-4e0d-b0ac-0677d60f8680,2024-02-22 4:19:39,665.21,Savings,34,8198.73,Yes
5513b74f-4ffc-4c54-9b0a-31ea9dc6d783,2023-02-05 21:51:41,358.79,Healthcare,39,14076.73,No
c226ab53-b680-473b-b2b9-c542d143e0a2,2023-02-21 8:41:37,1918.43,Grocery,64,13456.75,Yes
141b9098-8892-47fe-8f2e-45efabbe274a,2023-04-29 18:38:06,3655.16,Food,22,800.84,Yes
c3b1927b-c178-4e77-ac3b-9258f943375e,2024-12-11 10:31:48,516.62,Grocery,35,908.47,Yes
17c95aaa-21bd-45eb-915a-a3c07737cfb5,2024-09-19 9:45:25,1570.19,Savings,42,793.84,No
b2d7692a-eb70-4da9-8d66-d79dd0170108,2024-10-14 19:23:27,4405.54,Travel,59,7203.62,No
4f75d45a-74a1-4a0d-98e6-3a5577e0ee02,2023-08-07 12:21:26,689.96,Education,45,11874.78,No
c438eae0-b5d0-4595-a4f8-9e23af39f2ce,2024-10-08 16:33:08,3868.44,Grocery,53,18967.53,No
f28bf846-3b50-4fda-b875-b1c777243aa3,2023-11-23 7:33:52,3767.02,Clothing,52,11020.58,Yes
e54ca6ca-dc70-4e22-a4ca-f1b8394a97fd,2023-03-12 13:22:57,670.07,Entertainment,60,5537.18,No
5d0b042d-e9b1-4c76-820f-beef9defeab9,2023-09-03 0:23:58,4964.74,Education,70,19460.6,No
ead1d758-b319-418d-aef0-3a1b645f273c,2023-03-20 20:52:40,718.55,Shopping,44,18053.75,Yes
dc5cd673-c9ed-46a6-9490-5f79aa4946f4,2023-05-14 21:02:02,2654.89,Electronics,40,11047.73,No
7ccd3dc0-740a-4bed-9323-8affe1e538a1,2023-04-30 11:18:57,47.33,Travel,50,15236.03,Yes
1ce62a9f-79af-4348-90bb-c60d07bf63ee,2024-10-25 0:42:49,3251.85,Healthcare,30,16000.75,No
d8842354-7613-4f44-ba88-f16259f8068e,2023-10-11 23:42:49,2203.3,Housing,60,8400.67,No
593edc83-c497-40a8-8842-04d52bb9a661,2024-03-30 17:41:55,3613.55,Grocery,65,12676.13,Yes
8208fd42-209c-44a5-931e-1d4d9abc9859,2023-01-27 4:01:25,3142.26,Electronics,35,16859.16,Yes
b6da99cd-d14b-456c-a7db-09431a59c3eb,2023-08-07 2:03:01,761.11,Healthcare,50,2179.35,No
8e5fd65f-536c-42d0-9b63-205fcbf85149,2024-11-15 4:26:02,2061.49,Utilities,30,303.89,Yes
4d579d00-cadc-410f-9228-130ba64272a2,2024-06-21 13:48:45,3434.4,Shopping,68,11549.53,Yes
972d5d57-669b-4896-b602-72ba8862036f,2024-02-19 16:51:25,4300.51,Savings,36,2278.84,No
3e628981-9ef1-474f-bd13-452669d75427,2024-12-17 9:44:12,438.01,Clothing,53,8806.85,Yes
7b7ce7cc-f950-47fa-a8b5-8db58c466308,2023-08-13 11:25:20,506.82,Housing,65,11336.12,No
354f184e-5739-4b03-90e9-4dce6241cba3,2024-11-01 6:43:08,3763.47,Education,32,10089.04,No
6e5fbf71-9749-42b0-b1ad-e82ad05cc78d,2024-04-05 9:09:03,2949.92,Entertainment,60,9011.56,No
9134c0b7-6f73-473b-baee-bacdc8c8ccf9,2023-10-27 9:08:32,1923.24,Clothing,40,1562.97,No
b1b2b5f8-8b66-4d1f-979a-7954c98e3f5b,2024-08-16 23:20:57,4816.43,Housing,59,16510.23,Yes
ab6b3f08-a9a0-44ef-ac4f-54163c749c16,2023-04-19 8:20:40,1575.95,Electronics,53,19052.93,No
b63fa809-ee4d-4dec-bd47-288513f0e33f,2023-04-20 2:03:44,703.45,Savings,45,10071.59,No
1d444351-7c93-4dc3-9635-212d92fe00e8,2023-01-23 10:53:39,1388.45,Utilities,58,2402.55,Yes
534bfa86-7681-4ad7-9898-6758979800c3,2023-10-29 7:39:13,425.82,Fitness,28,8020.2,No
71f9b0e2-d270-4a52-98ff-d8ad8e1a3a51,2023-10-31 5:14:06,2769.22,Food,44,8185.08,Yes
67e2189b-f4b4-4704-8edb-6dc82d19bd52,2024-04-17 21:24:40,3002.04,Savings,49,10712.75,Yes
af7d7f21-1bd6-403d-9927-839b11d1ce50,2023-11-23 10:55:02,3039.93,Food,31,11262.92,No
d1e2b878-c576-426d-98ae-0666d066ad21,2024-10-08 11:34:46,3895.95,Grocery,45,4535.28,Yes
a51e01ad-7e8a-4078-93d1-06cb61004ffe,2024-02-03 8:51:13,3453.93,Clothing,43,454.58,No
37b567b4-172d-4bd0-8fbd-4c81a9008ecd,2024-08-21 19:44:36,4240.22,Utilities,37,17172.82,No
94ad345a-e323-4264-a390-0c1dd1291d13,2024-10-03 18:52:54,3293.73,Savings,51,10956.91,No
cf51a203-a2d9-49ba-8146-ed52e73bc913,2023-05-04 22:38:48,1511.74,Transport,38,7656.58,Yes
a92f85fe-258f-4afc-81cf-d878000c14a5,2024-07-18 15:35:23,2591.16,Clothing,33,2260.78,No
4a9ff50e-8800-41b6-b3f6-21a826330c43,2024-02-28 7:02:34,2550.07,Transport,27,3694.6,Yes
7279101c-93f3-403d-9d96-232d63d5e750,2024-01-27 13:29:24,3740.48,Savings,19,2009.01,Yes
e09ef2a3-ae77-4249-b4a6-3e7632173525,2024-03-11 17:17:46,1481.23,Transport,60,1187.52,No
cb5a4d77-91fd-427f-8cbb-7460510c8c48,2023-08-09 23:35:02,277.57,Housing,69,7682.34,No
eb22ec1d-4df6-4f4f-adf7-92ffe9c7c13a,2023-03-22 13:13:32,4490.07,Education,47,6577.75,Yes
b7c12a4c-6f4a-454f-afca-07aef17e4a71,2024-09-27 7:40:46,4773.58,Grocery,48,18556.86,Yes
fd8398c3-5821-49f8-aa45-2afdfb8a61eb,2024-03-07 8:12:54,2476.96,Entertainment,41,7762.6,Yes
9c8aa872-0214-4a68-952d-986c16db8a18,2025-01-15 3:23:19,568.15,Grocery,51,3153.95,Yes
d8feb8de-6779-4b58-82ab-23a0fc862110,2023-10-29 10:47:27,2500.41,Shopping,48,8839.93,Yes
0ffa2366-4b4f-4faf-9a3d-c78020a77d78,2023-11-19 4:04:30,2971.68,Shopping,18,2322.88,No
f7c8435f-8c83-4c68-a6ac-e59a5e85643c,2024-01-15 6:02:53,2643.79,Savings,50,17335.02,Yes
8f5e248e-b40f-440e-8037-447f0d99c071,2024-09-20 19:35:50,4888.6,Clothing,56,4458.81,Yes
1c153057-5bf7-44cf-ba8b-d601d21ce315,2024-07-04 10:11:34,4934.48,Clothing,36,2249.3,Yes
07fbb920-dd9d-4e4d-883e-dd69dc7abd16,2024-09-10 8:57:00,4669.95,Entertainment,33,8883.37,No
9714fadc-b3c4-4030-ae84-e8323c38c3f0,2024-03-08 13:58:56,664.25,Fitness,28,11910.73,No
b636cc4c-5170-4a8a-a00e-0b6064eec4c1,2024-02-24 16:57:03,4304.77,Entertainment,67,9103.32,No
6f689d65-61ae-4f21-a7f1-c18b61fe800a,2023-12-02 2:08:09,2844.06,Food,59,3527.08,Yes
2c649adf-a998-48e1-b612-41be8b8ce7be,2024-08-05 1:17:04,1830.24,Electronics,44,17351.92,No
8e301bcc-302f-4247-a39a-046d79912c51,2023-07-07 6:46:38,3416.3,Travel,67,15753.98,No
5c3bd3b5-ecaa-4afb-97e4-527a6274d240,2023-06-05 11:16:56,3814.82,Grocery,69,18887.47,Yes
49d93a08-277e-4fbc-aacf-f20fd707cb6d,2024-08-04 11:18:02,4772.49,Transport,57,11721.67,No
2023fd4b-ab89-436b-9f6b-9b3fff594778,2023-04-14 9:27:42,3852.98,Utilities,53,18564.84,No
a5fcd671-125d-4206-82f8-65f8226001c6,2023-11-17 23:11:03,88.36,Transport,31,15856.43,Yes
e288109d-b8a9-4014-a4dc-ea0704056d2b,2023-05-31 11:46:58,342.33,Transport,60,12813.62,No
f997f697-6fcd-4f50-a86d-e2517c98756f,2023-07-05 19:27:08,1314.62,Education,59,18842.18,No
2320de16-15ac-40e4-a2c2-3308fd7ee75c,2024-04-19 20:59:30,203.94,Savings,34,9816.82,Yes
dc32f8a0-6a75-40e2-8e52-309da46a07c2,2023-05-07 0:19:55,307.04,Grocery,37,7340.81,Yes
b2051cec-c9f7-469f-a4c1-d21074be4b20,2023-12-13 18:54:47,3947.5,Electronics,33,11151.92,No
9f8d367d-6cfa-42dd-ae28-dccd9abbe46b,2023-10-22 22:25:40,2535.52,Education,64,12654.31,No
6c936f69-8269-441a-b453-30442e07336d,2024-06-04 14:45:59,3144.71,Clothing,45,12986.49,No
627ca9f7-7336-4302-91f0-33748d532691,2024-11-19 3:36:02,2507.74,Education,56,12376.22,Yes
6cbdd931-2f90-4058-b9ca-28265af56a23,2024-02-06 3:06:52,2080.08,Education,62,9081.91,Yes
7f8736f1-93f3-4702-81e6-ee9a9ac55023,2024-09-16 20:52:00,3510.54,Grocery,39,9378.32,No
b64e26cf-3c9b-4542-bb1d-23a8d8c823b0,2023-06-13 16:25:52,416.73,Travel,52,4707.65,No
ed3353fc-692c-4aae-84ed-98e280714c8a,2024-09-03 15:32:42,2685.14,Entertainment,20,4487.37,Yes
0890f506-5df1-4f6f-938b-d3f88bd18d4b,2024-12-01 13:27:31,3082.16,Fitness,40,15193.05,Yes
7bb775d4-9172-4023-89b1-85d6fa6d81ee,2024-12-08 17:12:47,1390.95,Utilities,19,15502.73,Yes
948c7eb4-1cf8-470b-9e5b-2ad8b4732eb6,2023-08-05 6:39:44,1552.98,Entertainment,66,1971.55,Yes
147f0413-b0c4-4ddc-b634-71f87b45bd9c,2024-11-21 14:06:26,2558.97,Transport,64,8543.61,Yes
86c2ad8f-bb36-47b0-baed-6f49245fd841,2023-08-08 5:44:44,1019.97,Healthcare,68,17886.74,Yes
c02627d1-fbd1-40c0-9bfe-679afbcbd6ec,2023-08-09 8:36:07,4041.26,Utilities,37,3532.54,Yes
8456ce4f-7706-4136-8788-17ecc764032e,2024-07-02 15:56:40,2684.27,Entertainment,38,18762.67,No
9c2d9672-e3d1-403c-85fa-b5ea14072edb,2023-06-17 11:32:36,1956.7,Grocery,69,16556.88,No
a1731ed8-78f2-461c-bec7-7a8f16a46b83,2024-02-20 2:47:23,3173.3,Education,21,5374.61,Yes
ab310bfe-f5dd-4f92-a9ea-a9ffbddf2416,2023-03-03 17:17:43,4173.46,Healthcare,41,18173.8,Yes
8a08d40e-a239-4ad5-af1f-798c13fd2d26,2023-12-30 9:34:50,3406.87,Travel,64,5124.23,Yes
9cf021b8-4fff-4b59-9462-8786cc502a89,2024-01-01 21:04:19,335.24,Transport,20,1842.51,Yes
88f7f097-57f2-445f-a751-5d4b0d829d52,2024-10-23 19:58:11,3494.89,Entertainment,56,8406.11,No
743b9f71-7807-4947-82c2-b367c74d8df0,2023-08-28 1:11:17,3651.14,Healthcare,29,834.15,Yes
92ef63c1-781f-4d3f-a7f3-39dc833de3ad,2023-08-11 20:26:07,4233.11,Education,52,5371.69,Yes
5a589b67-6bc7-4635-94de-19cdbbdb4536,2023-06-10 14:57:45,294.24,Shopping,35,15344.62,No
4b6c14e4-cc58-4b60-ba4e-8355f5e8a7e1,2023-03-27 1:19:03,435.63,Shopping,43,7462.58,Yes
b1eedf64-090b-43ed-aae1-d0bc4a099088,2023-09-06 14:22:27,2175.25,Utilities,47,8659.79,No
4dd7962b-bfda-45c9-98fe-b4f3ec40d95a,2024-04-29 3:57:07,2269.59,Electronics,28,5750.18,Yes
42ac66dc-904f-4df7-88f7-2c2dba1ad160,2023-10-06 12:08:32,3046.12,Electronics,64,6965.53,No
94010dfe-7921-4c7c-a119-ceee0fb91307,2024-10-15 16:43:51,1549.9,Transport,70,13226,Yes
a8049463-0d36-45e4-92a6-f3e62b48c6e6,2024-11-11 0:03:20,3709.76,Utilities,18,14823.14,Yes
bcc4f0db-cf13-4b3d-8ab0-5699fd888cbd,2024-11-25 18:56:17,3704.59,Travel,21,2954.34,No
7c193e6f-496c-403a-86fd-01e69fd33d40,2023-02-24 23:34:35,601.62,Clothing,47,18068.23,No
13ad3ead-816e-4f32-a077-5ce4151f62f9,2023-09-16 19:34:03,3540.96,Transport,30,8340.34,No
408669bb-4721-494b-88a4-ae21d9f850e9,2024-06-26 20:39:16,3508.99,Housing,35,11961.78,Yes
4674a0eb-47ed-46dd-9da4-ec0f21ee0f6c,2024-01-06 6:52:40,823.34,Healthcare,29,14595.17,Yes
bdce4d4d-03a2-4ee9-81c7-d9b3db9c9b7c,2024-05-04 19:42:00,4765.32,Food,66,7445.3,No
e8fe6095-2cb3-4e23-9a94-0c6c1c8e806b,2023-08-10 4:28:07,2617.41,Savings,56,1817.59,Yes
a8be6c80-26b0-42c9-bd2c-f4eb977e3f2c,2024-10-19 18:53:27,3916.02,Food,66,13496.03,Yes
